name,cust_id,email,invoice_date,gender,amount
Drew Fischer,15d38ca9-986c-48d5-b22f-1499e8a56f31,jonesjose@example.net,4/15/2024,Female,10.62
Laura Burton,f4a5cc36-692a-4bce-9af5-5c2688083ebc,yfigueroa@example.com,4/16/2024,Male,13.5
Laura Burton,f4a5cc36-692a-4bce-9af5-5c2688083ebc,yfigueroa@example.com,5/15/2024,Male,17.59
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,6/21/2024,Female,14.91
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,5/31/2024,Female,14.75
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,6/23/2024,Female,10
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,9/10/2024,Female,63.58
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,4/26/2024,Female,59.12
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,8/25/2024,Female,10
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,1/22/2024,Female,10
Brooke Terry,77cb1a27-974f-4edc-a6b6-208761a53fdd,anitaevans@example.net,4/19/2024,Female,33.82
Amy Howell,641659c0-78b6-4daf-9afb-9565068a3c38,mathistiffany@example.net,11/12/2024,Male,11.29
Amy Howell,641659c0-78b6-4daf-9afb-9565068a3c38,mathistiffany@example.net,9/7/2024,Male,23.15
Amy Howell,641659c0-78b6-4daf-9afb-9565068a3c38,mathistiffany@example.net,9/27/2024,Male,14.59
Amy Howell,641659c0-78b6-4daf-9afb-9565068a3c38,mathistiffany@example.net,9/1/2024,Male,40.11
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,4/15/2024,Male,40.24
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,2/8/2024,Male,10
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,6/17/2024,Male,10
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,4/30/2024,Male,10
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,3/2/2024,Male,36.98
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,6/2/2024,Male,10
Andrew Oliver,a3ef802e-df86-43ce-8534-32cdffeb5d5f,jessica32@example.net,11/23/2024,Male,12.1
Jermaine Fletcher,35783f66-2114-42d6-90ea-1324862f78e1,seanclarke@example.com,6/4/2024,Female,11.06
Jermaine Fletcher,35783f66-2114-42d6-90ea-1324862f78e1,seanclarke@example.com,6/28/2024,Female,19.06
Rebecca Gonzales,0cbf404d-b5c2-4d42-9626-d8c4344af454,ojohnson@example.org,11/13/2024,Female,10
Rebecca Gonzales,0cbf404d-b5c2-4d42-9626-d8c4344af454,ojohnson@example.org,5/12/2024,Female,24.26
Rebecca Gonzales,0cbf404d-b5c2-4d42-9626-d8c4344af454,ojohnson@example.org,9/28/2024,Female,33.92
Rebecca Gonzales,0cbf404d-b5c2-4d42-9626-d8c4344af454,ojohnson@example.org,9/4/2024,Female,21.94
Rebecca Gonzales,0cbf404d-b5c2-4d42-9626-d8c4344af454,ojohnson@example.org,3/26/2024,Female,14.72
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,12/15/2024,Female,22.14
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,12/14/2024,Female,29.94
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,12/5/2024,Female,10
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,12/6/2024,Female,142.01
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,7/31/2024,Female,29.67
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,6/27/2024,Female,10.46
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,9/14/2024,Female,13.59
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,3/19/2024,Female,32.91
Brandon Melton,e0a10d2b-c57c-4998-88d0-02bec061c99b,robert08@example.net,4/7/2024,Female,17.88
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,7/22/2024,Female,10
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,3/21/2024,Female,158.3
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,3/11/2024,Female,17.98
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,8/10/2024,Female,55.71
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,8/9/2024,Female,10.05
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,2/1/2024,Female,93.35
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,4/26/2024,Female,26.74
Christopher Smith,104dff66-23f1-467e-81d3-4690a795ac54,mbecker@example.com,7/14/2024,Female,36.92
Dawn Boyd,35a7c6ed-1482-4a89-9e63-64c630ac79dd,jacob34@example.net,9/23/2024,Female,10
Dawn Boyd,35a7c6ed-1482-4a89-9e63-64c630ac79dd,jacob34@example.net,4/19/2024,Female,67.43
Dawn Boyd,35a7c6ed-1482-4a89-9e63-64c630ac79dd,jacob34@example.net,7/7/2024,Female,40.04
Dawn Boyd,35a7c6ed-1482-4a89-9e63-64c630ac79dd,jacob34@example.net,5/20/2024,Female,73.84
Dawn Boyd,35a7c6ed-1482-4a89-9e63-64c630ac79dd,jacob34@example.net,6/24/2024,Female,10.72
Dawn Boyd,35a7c6ed-1482-4a89-9e63-64c630ac79dd,jacob34@example.net,11/14/2024,Female,12.42
Eric Arnold,b97fb3bb-7ecc-440c-b5ff-93f0025b7c5f,zwilliams@example.com,12/23/2024,Female,201.12
Eric Arnold,b97fb3bb-7ecc-440c-b5ff-93f0025b7c5f,zwilliams@example.com,6/17/2024,Female,10
Eric Arnold,b97fb3bb-7ecc-440c-b5ff-93f0025b7c5f,zwilliams@example.com,2/13/2024,Female,17.53
Eric Arnold,b97fb3bb-7ecc-440c-b5ff-93f0025b7c5f,zwilliams@example.com,1/30/2024,Female,62.61
Eric Arnold,b97fb3bb-7ecc-440c-b5ff-93f0025b7c5f,zwilliams@example.com,2/6/2024,Female,22.15
Eric Arnold,b97fb3bb-7ecc-440c-b5ff-93f0025b7c5f,zwilliams@example.com,10/6/2024,Female,35.98
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,6/27/2024,Male,13.47
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,2/16/2024,Male,29.08
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,11/13/2024,Male,10
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,12/7/2024,Male,105.44
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,4/26/2024,Male,17.85
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,6/7/2024,Male,10.17
Thomas Alexander,8f1b5be1-6d4b-469c-9169-03f213bfa9fe,lwilliams@example.org,7/22/2024,Male,39.11
Joshua Harris,8397d412-7118-4b71-8707-e77b4bf0ae53,qherrera@example.com,3/25/2024,Female,12.67
Joshua Harris,8397d412-7118-4b71-8707-e77b4bf0ae53,qherrera@example.com,2/13/2024,Female,10
Joshua Harris,8397d412-7118-4b71-8707-e77b4bf0ae53,qherrera@example.com,10/12/2024,Female,10
Joshua Harris,8397d412-7118-4b71-8707-e77b4bf0ae53,qherrera@example.com,2/6/2024,Female,40.2
Joshua Harris,8397d412-7118-4b71-8707-e77b4bf0ae53,qherrera@example.com,9/24/2024,Female,17.12
Joshua Harris,8397d412-7118-4b71-8707-e77b4bf0ae53,qherrera@example.com,3/31/2024,Female,17.57
Noah Keller,6da313e7-83e9-473b-8918-1ba3bdee9231,martinezdeanna@example.org,12/20/2024,Male,59.01
Noah Keller,6da313e7-83e9-473b-8918-1ba3bdee9231,martinezdeanna@example.org,7/25/2024,Male,10
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,3/26/2024,Male,10
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,8/17/2024,Male,13.67
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,4/14/2024,Male,22.07
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,3/3/2024,Male,19.26
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,10/22/2024,Male,15.08
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,7/20/2024,Male,18.89
Mitchell Payne,d4f0d65d-bd68-47b6-b8b8-0611483c1a4e,calvinparker@example.com,4/29/2024,Male,18.04
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,7/26/2024,Male,10
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,9/10/2024,Male,10
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,3/18/2024,Male,26.43
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,9/24/2024,Male,10
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,10/24/2024,Male,10
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,10/4/2024,Male,14.7
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,5/9/2024,Male,17.16
Allison Anderson,2d4076bc-f9cb-4ee8-a7be-03816544c97d,taylorjamie@example.com,8/3/2024,Male,191.85
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,7/21/2024,Female,10
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,2/29/2024,Female,51.59
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,11/16/2024,Female,42.4
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,10/22/2024,Female,10
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,9/26/2024,Female,43.52
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,7/18/2024,Female,10
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,9/14/2024,Female,10
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,1/29/2024,Female,36.83
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,2/20/2024,Female,10
Stephanie Rodriguez,989bb030-86c4-4b06-86a8-e22fd57caf0d,tracy40@example.org,5/26/2024,Female,31.53
Eugene Carter,09cd3bdf-356a-4737-8f26-70d2f19b43da,jessica35@example.com,8/31/2024,Male,10.13
Eugene Carter,09cd3bdf-356a-4737-8f26-70d2f19b43da,jessica35@example.com,8/28/2024,Male,105.59
Eugene Carter,09cd3bdf-356a-4737-8f26-70d2f19b43da,jessica35@example.com,3/23/2024,Male,58.47
Eugene Carter,09cd3bdf-356a-4737-8f26-70d2f19b43da,jessica35@example.com,5/5/2024,Male,12.76
Eugene Carter,09cd3bdf-356a-4737-8f26-70d2f19b43da,jessica35@example.com,2/29/2024,Male,10.1
Eugene Carter,09cd3bdf-356a-4737-8f26-70d2f19b43da,jessica35@example.com,1/7/2024,Male,10
Amy Mccoy,a0b976c2-7db9-41ce-85a0-f4215a79b46a,johnsonbrady@example.org,12/11/2024,Female,12.92
Amy Mccoy,a0b976c2-7db9-41ce-85a0-f4215a79b46a,johnsonbrady@example.org,4/29/2024,Female,15.17
Haley Beck,376e22a6-ec07-4cf1-a476-38ec22c71d04,wgraham@example.com,3/5/2024,Male,13.95
Haley Beck,376e22a6-ec07-4cf1-a476-38ec22c71d04,wgraham@example.com,4/30/2024,Male,23.49
Haley Beck,376e22a6-ec07-4cf1-a476-38ec22c71d04,wgraham@example.com,12/26/2024,Male,35.82
Janet Ortiz,cdfa4cc8-8805-4e31-88a0-edce4384860c,kmalone@example.org,5/29/2024,Male,28.49
Janet Ortiz,cdfa4cc8-8805-4e31-88a0-edce4384860c,kmalone@example.org,5/22/2024,Male,10
Janet Ortiz,cdfa4cc8-8805-4e31-88a0-edce4384860c,kmalone@example.org,1/2/2024,Male,10
Janet Ortiz,cdfa4cc8-8805-4e31-88a0-edce4384860c,kmalone@example.org,2/20/2024,Male,78.61
Janet Ortiz,cdfa4cc8-8805-4e31-88a0-edce4384860c,kmalone@example.org,11/13/2024,Male,10.08
Janet Ortiz,cdfa4cc8-8805-4e31-88a0-edce4384860c,kmalone@example.org,7/6/2024,Male,10.46
Brittany Rivera,2d20481a-d216-4d53-9408-8ff7d7133061,sonyafrye@example.org,9/28/2024,Female,11.93
Brittany Rivera,2d20481a-d216-4d53-9408-8ff7d7133061,sonyafrye@example.org,11/1/2024,Female,10
Michelle Simmons,9ed9c124-1a89-4c62-990e-8f01dd5aacc7,nmckinney@example.net,1/15/2024,Male,12.45
Michelle Simmons,9ed9c124-1a89-4c62-990e-8f01dd5aacc7,nmckinney@example.net,5/4/2024,Male,12.43
Michelle Simmons,9ed9c124-1a89-4c62-990e-8f01dd5aacc7,nmckinney@example.net,9/26/2024,Male,37.35
Michelle Simmons,9ed9c124-1a89-4c62-990e-8f01dd5aacc7,nmckinney@example.net,5/17/2024,Male,40.38
Michelle Simmons,9ed9c124-1a89-4c62-990e-8f01dd5aacc7,nmckinney@example.net,8/16/2024,Male,20.16
Michelle Simmons,9ed9c124-1a89-4c62-990e-8f01dd5aacc7,nmckinney@example.net,11/20/2024,Male,51
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,12/10/2024,Female,28.22
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,1/6/2024,Female,19.77
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,7/12/2024,Female,23.59
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,4/15/2024,Female,16.6
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,6/20/2024,Female,13.53
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,1/13/2024,Female,15.37
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,7/13/2024,Female,10
Ian Powers MD,bc49b58e-298b-4e5d-9b16-54ad81e774de,zmorgan@example.com,7/20/2024,Female,26.59
Amanda Foster,7efa2faf-58ba-4bf3-a75e-0c521eb95739,smithjody@example.org,4/2/2024,Female,10
Amanda Foster,7efa2faf-58ba-4bf3-a75e-0c521eb95739,smithjody@example.org,9/5/2024,Female,46.6
Amanda Foster,7efa2faf-58ba-4bf3-a75e-0c521eb95739,smithjody@example.org,9/13/2024,Female,15.65
Amanda Foster,7efa2faf-58ba-4bf3-a75e-0c521eb95739,smithjody@example.org,12/5/2024,Female,21.1
Amanda Foster,7efa2faf-58ba-4bf3-a75e-0c521eb95739,smithjody@example.org,12/29/2024,Female,32.91
Amanda Foster,7efa2faf-58ba-4bf3-a75e-0c521eb95739,smithjody@example.org,10/5/2024,Female,38.22
Kelli Hughes,357f0a64-4029-48fd-b8cc-3f3bd59b148f,knightmark@example.org,8/1/2024,Male,10
Kelli Hughes,357f0a64-4029-48fd-b8cc-3f3bd59b148f,knightmark@example.org,9/19/2024,Male,16.33
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,12/13/2024,Male,48.43
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,5/12/2024,Male,10
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,8/16/2024,Male,29.59
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,4/27/2024,Male,10
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,10/12/2024,Male,10
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,8/7/2024,Male,20.88
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,12/26/2024,Male,10
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,1/1/2024,Male,10
Heather Hendricks,d8a1a546-54a6-487c-a72e-aa36e642965c,richardsbrett@example.org,2/21/2024,Male,10
Calvin Noble,e8ef99e9-7afc-40cd-b8bc-6621f2d7fe55,julie31@example.net,12/7/2024,Female,104.39
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,8/8/2024,Female,23.67
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,10/2/2024,Female,35.42
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,4/7/2024,Female,16.08
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,4/14/2024,Female,14.11
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,6/5/2024,Female,10
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,12/27/2024,Female,15
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,9/19/2024,Female,10
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,12/11/2024,Female,47.37
Ronald Moreno,284b7bcd-a3af-41d0-a8ab-29f110339310,davidcrystal@example.net,7/15/2024,Female,62.87
Wanda Lee,2446ecee-caa0-4679-ae83-a7b2c857d8c3,bradyeric@example.net,9/13/2024,Male,87.06
Wanda Lee,2446ecee-caa0-4679-ae83-a7b2c857d8c3,bradyeric@example.net,10/12/2024,Male,47.11
Wanda Lee,2446ecee-caa0-4679-ae83-a7b2c857d8c3,bradyeric@example.net,5/20/2024,Male,11.04
Wanda Lee,2446ecee-caa0-4679-ae83-a7b2c857d8c3,bradyeric@example.net,6/18/2024,Male,10
Wanda Lee,2446ecee-caa0-4679-ae83-a7b2c857d8c3,bradyeric@example.net,1/14/2024,Male,43.24
Mallory Lindsey,040464c0-e65a-4ae4-ba72-017dc29ed120,allison23@example.net,5/9/2024,Female,28.68
Mallory Lindsey,040464c0-e65a-4ae4-ba72-017dc29ed120,allison23@example.net,9/12/2024,Female,10
Mallory Lindsey,040464c0-e65a-4ae4-ba72-017dc29ed120,allison23@example.net,1/7/2024,Female,28.66
Mallory Lindsey,040464c0-e65a-4ae4-ba72-017dc29ed120,allison23@example.net,9/25/2024,Female,45.35
Mallory Lindsey,040464c0-e65a-4ae4-ba72-017dc29ed120,allison23@example.net,7/27/2024,Female,21.3
Mallory Lindsey,040464c0-e65a-4ae4-ba72-017dc29ed120,allison23@example.net,3/29/2024,Female,16.69
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,2/6/2024,Female,10
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,3/9/2024,Female,10
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,6/9/2024,Female,44.71
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,1/24/2024,Female,14.74
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,6/4/2024,Female,15.9
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,5/24/2024,Female,113.6
Peter Fisher,be792965-3c9a-4236-b2bb-e7b392b95731,zshields@example.net,4/9/2024,Female,39.83
Peter Kelly,07b6e28f-4e98-4e25-9733-7a7c53e83663,qsmith@example.org,10/5/2024,Male,29.1
Peter Kelly,07b6e28f-4e98-4e25-9733-7a7c53e83663,qsmith@example.org,5/21/2024,Male,23.15
Peter Kelly,07b6e28f-4e98-4e25-9733-7a7c53e83663,qsmith@example.org,10/10/2024,Male,91.84
Peter Kelly,07b6e28f-4e98-4e25-9733-7a7c53e83663,qsmith@example.org,8/16/2024,Male,112.12
Peter Kelly,07b6e28f-4e98-4e25-9733-7a7c53e83663,qsmith@example.org,5/22/2024,Male,50.88
Peter Kelly,07b6e28f-4e98-4e25-9733-7a7c53e83663,qsmith@example.org,11/17/2024,Male,35.95
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,2/19/2024,Male,10
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,1/30/2024,Male,22.73
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,11/11/2024,Male,17.64
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,5/11/2024,Male,22.06
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,1/26/2024,Male,51.58
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,9/18/2024,Male,10
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,9/2/2024,Male,11.37
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,6/20/2024,Male,26.31
John Gallegos,4741ee56-b5e2-434d-907d-85322076d932,lynn67@example.net,4/24/2024,Male,12.59
Tiffany Johnson,fbfbe602-2011-4c8a-a7bf-9a9664849eb5,richard29@example.org,5/27/2024,Male,10
Tiffany Johnson,fbfbe602-2011-4c8a-a7bf-9a9664849eb5,richard29@example.org,4/21/2024,Male,47.89
Tiffany Johnson,fbfbe602-2011-4c8a-a7bf-9a9664849eb5,richard29@example.org,1/22/2024,Male,26.49
Tiffany Johnson,fbfbe602-2011-4c8a-a7bf-9a9664849eb5,richard29@example.org,2/15/2024,Male,10
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,8/18/2024,Male,27.52
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,12/12/2024,Male,45.68
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,5/5/2024,Male,20.19
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,8/1/2024,Male,44.73
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,1/31/2024,Male,21.72
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,7/23/2024,Male,13.53
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,10/23/2024,Male,10
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,3/14/2024,Male,18.43
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,4/5/2024,Male,24.39
John May,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,colonhayley@example.net,9/12/2024,Male,48.22
David Walls,c1b5468a-27bb-4580-a8f5-8c5dffa08419,ctran@example.net,8/1/2024,Female,17.9
David Walls,c1b5468a-27bb-4580-a8f5-8c5dffa08419,ctran@example.net,8/22/2024,Female,31.73
David Walls,c1b5468a-27bb-4580-a8f5-8c5dffa08419,ctran@example.net,1/13/2024,Female,10
David Walls,c1b5468a-27bb-4580-a8f5-8c5dffa08419,ctran@example.net,10/3/2024,Female,10
David Walls,c1b5468a-27bb-4580-a8f5-8c5dffa08419,ctran@example.net,10/25/2024,Female,17.99
Matthew Bryant,85b303d3-756b-4c0d-8ff0-c8ac3d1cd68c,jennadurham@example.org,6/22/2024,Male,10
Kimberly Hoover,c65d8e4e-d01e-488b-80a1-402e57e7ef7b,garciacathy@example.net,6/13/2024,Female,45.62
Kimberly Hoover,c65d8e4e-d01e-488b-80a1-402e57e7ef7b,garciacathy@example.net,10/31/2024,Female,31.92
Kimberly Hoover,c65d8e4e-d01e-488b-80a1-402e57e7ef7b,garciacathy@example.net,7/6/2024,Female,26.55
Kimberly Hoover,c65d8e4e-d01e-488b-80a1-402e57e7ef7b,garciacathy@example.net,12/26/2024,Female,28.19
Kimberly Hoover,c65d8e4e-d01e-488b-80a1-402e57e7ef7b,garciacathy@example.net,11/10/2024,Female,151.57
Kimberly Hoover,c65d8e4e-d01e-488b-80a1-402e57e7ef7b,garciacathy@example.net,2/13/2024,Female,12.57
Alexander Gross,9b83acd5-e2cc-4dd8-967f-ec5e04ea581d,bradleybrewer@example.net,4/23/2024,Male,10
Anthony Saunders,eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,russellscott@example.net,11/25/2024,Female,24.52
Anthony Saunders,eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,russellscott@example.net,10/3/2024,Female,19.09
Anthony Saunders,eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,russellscott@example.net,9/2/2024,Female,11.97
Anthony Saunders,eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,russellscott@example.net,7/24/2024,Female,10
Jennifer Johnson,f30459cc-30c4-4d61-839f-4b86cd6a5e0c,gbrown@example.org,1/10/2024,Male,12.95
Jared Vaughn,74db99f3-52a3-4c33-837e-5725e5a1bdae,dalvarez@example.net,11/10/2024,Male,24.08
Jared Vaughn,74db99f3-52a3-4c33-837e-5725e5a1bdae,dalvarez@example.net,10/15/2024,Male,12.15
Jared Vaughn,74db99f3-52a3-4c33-837e-5725e5a1bdae,dalvarez@example.net,11/9/2024,Male,224.18
Jared Vaughn,74db99f3-52a3-4c33-837e-5725e5a1bdae,dalvarez@example.net,4/5/2024,Male,10
Jared Vaughn,74db99f3-52a3-4c33-837e-5725e5a1bdae,dalvarez@example.net,8/24/2024,Male,10
Ronald Cook,f7d870b6-78ac-4704-9936-5f61f484878d,moorezachary@example.com,12/16/2024,Male,10
Ronald Cook,f7d870b6-78ac-4704-9936-5f61f484878d,moorezachary@example.com,1/1/2024,Male,25.83
Ronald Cook,f7d870b6-78ac-4704-9936-5f61f484878d,moorezachary@example.com,5/3/2024,Male,10
